Nom,prix,link,marque,Description,modele,couleur,cathegorie
Nillkin Coque  Xiaomi Mi 12 Lite / protection caméra - Qualité Prémuim,8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/032811/1.jpg?1004,Nillkin,"['Protection Complète', 'Pochette Leger', 'Matériaux Haut De Gamme', 'Protection Modules Caméra', 'Modèle :\xa0Xiaomi Mi 12 Lite', 'Couleur : Noir', 'Incasable', 'Prise en main\xa0: Très agréable']",Xiaomi Mi 12 Lite,Noir,telephone-tablette
Pro Ensrmble Ecouteurs +Étui Bluetooth PR OReimo compatible avec Android et Apple,8500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/882001/1.jpg?1070,Pro,"['Version Bluetooth: 5.2 Distance de détection: 10-15 mètres', 'Temps de lecture: 3-4 heures', 'Réduction intelligente du bruit: Oui', 'Temps de veille: 6 heures', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures']",Pro,BLANC,telephone-tablette
Fashion Bracelet Silicone 20mm Samsung Galaxy Watch 5 40mm 44mm/ Galaxy Watch 5 Pro 45mm/ Watch 4 40mm 44mm/ Watch 4 Classic 42mm 46mm / Watch 3 41 mm - Noir,15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/470121/1.jpg?7664,Fashion,"['Nom du produit : Bracelet\nde montre en silicone', 'Compatible pour Samsung Galaxy Watch 5 40mm 44mm', 'Compatible pour Samsung Galaxy Watch 5 Pro 45mm', 'Compatible pour Samsung Galaxy Watch 4 40mm 44mm', 'Compatible pour Samsung Galaxy Watch 4 Classic 42mm 46mm', 'Compatible pour Samsung Galaxy Watch 3 41mm', 'Couleur : Noir', 'Type de matériau\n: Silicone', 'Type : sport', 'Longueur du\nbracelet : Courte longueur : 96mm ; Longue longueur : 126mm', ""Contenu de\nl'emballage : 1 bracelet de montre (montre non incluse)"", 'Style : Mode', 'Caractéristique :\nClassique', 'Utilisation : La\nvie quotidienne']",Samsung Galaxy Watch,Noir,telephone-tablette
Samsung Pochette Samsung A32 Etui S View - Noir,18000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/661811/1.jpg?0985,Samsung,"['Protection antimicrobes', 'Rangement pratique', 'Protection à 360°', 'Emplacement pour cartes de\nvisite intégré', 'Possibilité de téléphoner avec\nle rabat fermé', 'Modèle : Samsung A32']",Samsung Galaxy A32,Noir,telephone-tablette
Generic Haut-parleurs Portables Avec Colonne Sans Fil Bluetooth Radio FM Avec LED Light Bluetooth Haut-parleur Sonos Baffleur Bafle + lampe torche R,9200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/052711/1.jpg?4420,Generic,"['Nom de la marque: Fuchijin', 'Communication: AUX.', 'Communication: Bluetooth', 'Communication: USB.', 'Batterie: SI.', 'Type de haut-parleur: ordinateur portable', 'Alimentation: CA', 'Alimentation: CC', 'Alimentation: batterie', 'Alimentation: USB', 'Nombre de logements de haut-parleurs: 1', 'Certification: CE', 'Certification: FCC.', 'Certification: ROHS.', 'Matériau du boîtier: Plastique', 'Mélange audio: gamme complète', 'Chaînes: 2 (2.0)', 'Origine: CN (origine)', 'Assistant personnel intelligent: aucun', 'Puissance de sortie: 10 W', 'Version Bluetooth: 5.0', 'Télécommande: Non', 'Admet la carte mémoire: oui', 'Fonction de jeu: radio', 'Fonction de jeu: mp3', ""Écran d'affichage: Non"", 'Contrôle vocal: Non', 'Matériau plastique', 'Compatibilité APT-X: Non', 'Récupération WiFi: Napster', 'Récupération WiFi: Musique Apple', 'WiFi retransmission: last.fm', 'Récupération WiFi: SiriusXM, radio en ligne', 'Retransmission WiFi: Breca', 'Récupération WiFi: Spotify', 'Récupération WiFi: Musique Amazon', 'Récupération WiFi: IheartRadio', 'Retransmission WiFi: Tunein', 'Récupération WiFi: Rhapsody', 'Écran: Non.', 'Imperméable: Si.', 'Microphone intégré: oui', 'PMPO: 10 W', 'Application de support: non', 'Caractéristique: fonction du téléphone', 'Caractéristique: Lire la vidéo', 'Caractéristique: Subfoofer sans fil', 'Numéro de modèle: haut-parleur LED TG157', 'Gamme de fréquences: 70Hz-20kHz', 'Occasion: intérieur et extérieur: maison, chambre, cuisine, salle de bain, voiture, fêtes', 'Support Apps: Pandora, Spotify, iTunes, Iheartradio, Musique Amazon, NPR, Audible,', 'Version Bluetooth: 5.0', 'Distance Bluetooth: 66ft', 'Fonction 1: appel mains libres de voiture, entrée de la carte TF, entrée de disque u, entrée audio de 3,5 mm', 'Capacité de la batterie rechargeable: 1200mAh', 'Temps de chargement: 2-3 heures', ""Temps d'écoute  de discussion: 10 heures"", ""Type d'interface: USB"", 'Support Musique Format: MP3, WAV, WMA', 'Rapport sur le bruit du bruit: 95dB', 'Taux de distorsion: 1%', 'Niveau imperméable: IPX5', 'Matériau: ABS, Métal', 'Caractéristique: T WS.', 'Classification des enceintes: haut-parleur, haut-parleur de basse, haut-parleur Bluetooth portable, haut-parleur LED', ""Haut-parleur d'impulsion LED: Boombox LED"", 'Haut-parleur de nuit: Président du parti', 'Haut-parleur USB: Boîte à haut-parleur', ""Haut-parleur de l'ordinateur: Haut-parleur Bluetooth"", 'Colonne Bluetooth: Haut-parleur portable', 'Haut-parleur sans fil: haut-parleur de vélo']",0.2,Rouge,telephone-tablette
Samsung Chargeur Samsung Super fast Charging 45W + Cable C-C Pour Note Fold S Ultra - Noir,32500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/361811/1.jpg?1344,Samsung,"[""Charge ultra-rapide pour\nune large gamme d'appareils."", 'Compatibilité universelle', 'Sûr et stable peut aussi\nêtre rapide et puissant.', 'C to C Chargeur', '45W Super Fast Charging', 'Samsung Chargeur']",Chargeur Type C 45W,Noir,telephone-tablette
Generic PowerBank Smart - Pour Smartphones - 5000mAh - Flyght (+Ventilo Offert),10900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/89489/1.jpg?9785,Generic,"['Type Produit : Power Bank', 'Modèle : MP936', 'Couleur : Blanc', 'Système de charge ultra rapide (fast-charge)', 'Charge 2 fois ou plus votre smartphone a 100%', 'Tableau numérique q', 'Micro USB (entrée), USB (sortie)', '(5V2A ) câble de charge types C et type B', '(5V2A) sur les deux 2 port USB', 'Deux port types B et C pour le recharger', 'Format slimé (non encombrant)']",10000 mAh,N/A,telephone-tablette
Epad Tablette Enfant - Ecran 7 ROM 16GO  RAM 2 GO - Caméra 2Mpx - Batterie 3000 mAh +  Pochette,29900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/30832/1.jpg?3259,Epad,"['Type de produit: Tablette enfant', 'Ecran:\xa0 7""', 'Systeme: Android 6.0', 'Ram :1go', 'Rom :8go', 'Camera 0.3 + 2.0mp', 'Batterie : 3000mah', 'Wifi,Bluetooth', 'Couleur : Noir']",Tablette enfant,AN,telephone-tablette
TWS Écouteurs sans Fil i12 tws -avec Boîtier Rechargeable portatif - Blanc,8075,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/913121/1.jpg?7265,TWS,"['Type de Produit:\xa0Écouteurs sans Fil i12 tws -avec Boîtier Rechargeable portatif - Blanc', ""Clarté audio incomparable vous permettant d'écouter vos chansons préférées ou de passer des appels."", 'Ils se chargent entre 30 et 45 minutes.', ""Ils offrent jusqu'à 3 heures de temps d'écoute de vos sons préférés grâce à la batterie au lithium."", 'Ils se connectent automatiquement au bluetooth de votre smartphone en 2 secondes !', 'Ils peuvent être portés de façon confortable dans les oreils, grâce à son design grand angle à 65 ° et à ses embouts confortables.', 'Compatibilité universelle. Ils marchent avec tous les smartphones.', 'Norme Européenne, Bluetooth V5.0']",i12,Blanc,telephone-tablette
"Tecno Spark 10 - 6.6"" - ROM 128Go - RAM 8Go Extensible Jusqu'à 16 Go - Photo 50MP - 5000mAh - Garantie 12 Mois - Noir",95000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/476021/1.jpg?2083,Tecno,"['Type\nProduit : Smartphone', 'Marque\n: TECNO', 'Modèle\n: KI5Q', 'Serie: TECNO SPARK 10', 'IDA ENGINE 3.0', 'Téléchargement\nvia Cellulaire plus rapide de 45%, Wifi de 300%, et Réseau de Camp de 90%.', 'ELLA\n2.0', 'Un\nassistant digne de confiance, réactif et intelligent qui parle anglais,\nfrançais et haoussa nigérian.', ""MODE\nULTRA ÉCONOMIE D'ÉNERGIE"", ""Une\nexcellente optimisation de l'énergie qui améliore de 30 % l'autonomie globale\nde la batterie."", 'AI\nGALLERY 5.0', 'Album\ngéré par un algorithme qui classe les photos, recommande des couvertures et\ntrie vos albums.', 'Résumé', 'Appareil\nphoto arrière ultra clair de 50 mégapixels', '8MP\nSelfie lumineux avec double flash', 'Design iconique', '5000mAh Super Battery+18W Fast Charge', '128GB ROM , 8GB RAM(8GB Extended RAM)', '6.6""\nHD+90Hz taux de rafraîchissement', 'Spécifications', 'Hauteur\n: 163,89 mm', 'Largeur\n: 75,39 mm', 'Épaisseur\n: 8,40 mm', 'Taux de\nrafraîchissement de 6,6"" HD+90Hz', 'Résolution\n720*1612', 'Octa-core', '128GB\nROM', '8GB\nRAM', '5000mAh(typ)+18W', 'Android\n13', 'Réseau\net connectivité', '2G', '3G', '4G', 'GPS', 'WIFI 2.4+5GHz', 'FM', 'GNSS', 'Type-C', 'NFC', 'Appareil\nphoto et interface', 'Appareil\nphoto arrière ultra clair de 50 mégapixels', '8MP\nSelfie lumineux avec double flash', 'Garantie: 12 mois']",Tecno Spark 10,Noir,telephone-tablette
Original Chargeur Rapide + Cable USB-C USB-C pour.S21 / S20 / NOTE 20 / A52 / A72,5220,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/90389/1.jpg?5524,Original,"['Type De produit :\xa0Chargeur Rapide De Téléphone Type USB-C', 'Appareils compatibles\tTéléphones cellulaires', 'Modèles de téléphones compatibles: Samsung Galaxy S20 S21-A51 -A52-A72-A32- A80 - A20 - A70 - A50- A30- A40', 'Technologie de connectivité\tUSB-C', 'Distance focale\tUSB', 'Nombre total de ports USB\t1', ""Source d'alimentation\tCordon Électrique""]",type c,noire,telephone-tablette
Oppo Refurbished A83 4G LTE Dual SIM 5.7''  4GB RAM  64GB,39299,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/474121/1.jpg?6354,Oppo,"['Size\xa05.7 inches, 83.8 cm2 (~76.2% Screen-to-body ratio)', 'Resolution\xa0720 x 1440 pixels, 18:9 ratio (~282 ppi Density)', 'OS\xa0Android 7.1 (Nougat), Color OS 3.2', 'Single\xa013 MP, f2.2, AF, Single\xa08 MP, f2.2', 'Type\xa0Li-Ion 3180 mAh, Non-removable']",A83 4+64,black,telephone-tablette
Generic 32GB Carte Mémoire Micro SD Carte Flash TF Carte,4499,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/418101/1.jpg?6154,Generic,"['carte micro SD + cadeau gratuit (adaptateur SD)', 'branchez et jouezFormat', 'Micro SD + TF, lecture et écriture à grande vitesse', 'Applique aux téléphones portables, caméras, lecteurs MP3  MP4 et autres appareils', 'livré avec un adaptateur pour apporter à la carte SD', 'Peut être utilisé comme carte Micro SD ou SD', 'température de fonctionnement -13 ° F à 185 ° F (-25 ° C à 85 ° C)', 'Température de stockage -40 ° F à 185 ° F (-40 ° C à 85 ° C)']",32GB,Noir,telephone-tablette
Generic Casque MS771 Audio Sans Fil Bleutooth multicolore Noir/rouge,7000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/58989/1.jpg?0103,Generic,"['Produit: Casque Audio sans fil\xa0Bluetooth', ""Unité d'entraînement: 40 mm de diamètre"", 'Prise en charge de la version sans fil 4.2 vers le bas', 'Compatible avec la version 4.2', 'étendue des travaux: 10 mètres', 'Câble de charge USB: entrée CA 110-220 V entrée 5 V', 'Temps de conversation: 6 heures', ""Autonomie en veille: jusqu'à 15 heures"", 'Technologie de réduction du bruit: processus de signal DPS', 'soutenir la fonction A2DP', 'Capacités de contrôle à distance AVRCP', ""prise en charge de la commutation automatique vers la fonction d'appel entrant"", 'avec la fonction de recomposition du numéro de fin', 'Pilier grand et petit volume', 'fonction de sélection avant en arrière fonction pause', 'compatible avec les normes ROHS']",Ms 771,N/A multicolore,telephone-tablette
Itel A18- 5.0 Pouces - 5MP - 32Go ROM -1GB RAM – Bleu,40000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/464911/1.jpg?7809,Itel,"['Type de produit : Smartphone', 'Modèle : A18', 'Ecran : 5.0 Pouces', 'Résolution : 854 x 480 pixels', 'Réseau: 2G  3G', 'Caméra principale : 5 MP', 'Camera Secondaire : 2 MP', ""Système d'exploitation: Android 8.1, Oreo (Go Edition)"", 'Processeur  GPU: Cortex A53 à quatre cœurs de 1,3 GHz  Mali', 'Mémoire RAM: 1 GB', ""Mémoire ROM : 32Go  Extensible jusqu'à 32 Go"", 'Capacité de la batterie: 2400 mAh']",0.9,BLEU,telephone-tablette
Oraimo Watch R Surveillance de la fréquence cardiaque  intelligente étanche,42700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/666201/1.jpg?9289,Oraimo,"['PRODUIT SMARTWATCH', 'MODELE WATCH R\xa0 \xa0OSW23N', 'COULEUR NOIR', 'ECRAN 1,32"" TFT 360*360BT Version : V5.0', 'BATTERIE 200 MAH', 'RESOLUTION 320 240', 'MODE MULTISPORT CYCLISME COURSE A PIED MARCHE', 'NOTIFICATION DE RAPPEL SEDENTAIRE', 'FREQUENCE CARDIAQUE 24 SUR 7']",WATCH R,NOIR NUANCE VERT,telephone-tablette
Samsung Pochette Samsung S20 Ultra Etui Clear View - Noir,35000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/951811/1.jpg?8584,Samsung,"['Contrôle clair de votre\ntéléphone', 'Le compte à rebours pour une\nbonne photo', ""S'allume pour vous faire\nsavoir"", 'Confort fin pour votre main', 'Protection de tous les côtés']",Samsung Galaxy S20 Ultra,Noir,telephone-tablette
Samsung Coque en Silicone avec S Pen Samsung S21 Ultra - Noir,35000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/951811/1.jpg?1002,Samsung,"['S Pen toujours à portée de main', 'Écrit comme votre stylo préféré', 'Une couche de douceur soyeuse', 'Matière : Silicone', 'Modèle : Samsung S21 Ultra', 'Couleur : Noir']",Samsung Galaxy S21 Ultra,Noir,telephone-tablette
Samsung Coque en Silicone pour Galaxy S10e - Blanc,5000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/7011/1.jpg?2929,Samsung,"['Matière: Silicone', 'Prise en main agréable', 'Très doux', 'Finition impeccable']",EF-PG970,Blanc,telephone-tablette
Generic Auriculaires Monster Airmars XKT09 - Aluminium Case - Autonomie 24H - Jaune/Noir,28990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/848911/1.jpg?7648,Generic,"['Version Bluetooth: 5.2 Distance de détection: 10-15 mètres', 'Temps de lecture: 3-4 heures', 'Réduction intelligente du bruit: Oui', 'Temps de veille: 6 heures', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures']",XKT09,Jaune,telephone-tablette
"Generic Haut Parleur Bluetooth sous Forme de Sac à Main Rechargeable - support de radio FM, carte TF, fonction microphone",29200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/352711/1.jpg?6482,Generic,"['Nom de marque: Sw YiSm', 'Communication: AUX, USB, bluetooth', 'Batterie: Oui', 'Type de Haut-parleur: Portable', ""Source D'alimentation: Batterie"", ""Nombre d'Enceinte de Haut-Parleur: 1"", 'Certification: CE', 'Matériau de Cabinet: Plastique', 'Crossover Audio: Gamme complète', 'Canaux: 3 (2.1)', 'Origine: CN (Origine)', 'Puissance d’entrée (W): 50-99 W', 'Assistant Personnel Intelligent: NONE', 'Puissance de sortie: 20W', 'Supporte cartes mémoire: Oui', 'Fonction de lecture: Radio,mp3', 'Distorsion harmonique totale: 0.1%', 'Etanche: Pas de', 'Microphone Intégré: Oui', 'PMPO: 40W', 'Controle: contrôle du volume', 'Caractéristique: Fonction de téléphone', ',JOUER LA VIDÉO,Subwoofer sans fil', 'Plage de fréquences: 100Hz-20KHzsize: 255*150*160MM']",jeux de lumière colorée,See Picture,telephone-tablette
Iconix Smart Watch I-SW1006 - 49 MM - 2 X Bracelets - Noir,22900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/938911/1.jpg?7641,Iconix,"['Matière de Bracelet:\xa0Silicone', ""Matériau de l'étui: Alliage"", 'Forme du cadran: Rectangulaire', 'Taille du Cadran: 1,75 pouces', 'Taille de Bracelet: 150-220MM']",I-SW1006,Noir,telephone-tablette
Tecno Pop 7 Pro - 4G- 2SIM - 4/64Go - 13Mpx – 5000mAh – Noir,65000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/464911/1.jpg?7867,Tecno,"['Type de produit : Smartphone', 'Modèle : Pop 7Pro', '4G', '2SIM', 'Taille de l\'écran : 6,6""', 'Stockage interne : 64Go', 'Mémoire Ram : 4Go', ""Système d'exploitation : Android 11"", 'Définition : 1080x2400pixels', 'Réseau : 4G LTE', 'CPU: Quad Core', 'Caméra : 513 Mpx', 'Capacité batterie : 5000mAh']",0.9,BLACK,telephone-tablette
Generic Ecouteur type lightning Compatible iPhone - Blanc,4200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/553911/1.jpg?3042,Generic,"['Type de produit : Ecouteur type lightning', 'Pour Iphone 5-6-7-8', 'Couleur : Blanc', 'Nécessité de configuration pour certains mobiles Branchez vos écouteurs à votre téléphone', 'bluetooth']",0.026,Blanc,telephone-tablette
Generic Chargeur Compatible iPhone X,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/32379/1.jpg?3962,Generic,"['Compatibilité : IPhone IPad', 'Type - c vers Lightning', 'Matière : Gomme', 'Charge Rapide', 'puissance 5w', 'longueur 1M']",MD814CH4,BLANCHE,telephone-tablette
TWS Ecouteurs Pro 5 - Android / Ios + Etui Offert couleur Aléatoire,7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/02899/1.jpg?1646,TWS,"['Version Bluetooth: 5.2 Distance de détection: 10-15 mètres', 'Temps de lecture: 3-4 heures', 'Réduction intelligente du bruit: Oui', 'Temps de veille: 6 heures', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures']",PRO 5,...,telephone-tablette
Generic Montre Connectée - Smart Watch - Imperméable fréquence Cardiaque Bluetooth,11900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/57716/1.jpg?5598,Generic,"['Matière de Bracelet: Silicone', ""Matériau de l'étui: Alliage"", 'Forme du cadran: Rectangulaire', 'Taille du Cadran: 1,75 pouces', 'Taille de Bracelet: 150-220MM', ""Analyse de données d'électrocardiogramme"", ""Podomètre sports, consommation de calories, tachygraphe d'exercice"", 'Rappel sédentaire rappelle le mouvement, et changer de style de vie non sain', 'PSG objectif et enregistrement quantitative et analysez votre science du sommeil', ""Trouvez le téléphone dispose d'un rappel anti-perte. Bi-recherchez"", 'Contrôle de lecture de musique Bluetooth lecteur de musique pour téléphone portable', 'Appels à rappeler à la prise en charge', 'Bluetooth version 3.0, 4.0 et prise en charge du téléphone Bluetooth', 'Capacité de la batterie et polymère de haute capacité 220MAH', 'Prise en charge du moteur à vibration', 'Langues prises en charge: français, anglais, espagnol, allemand..', 'Autres caractéristiques réveil, calendrier, chronomètre']",Watch,Noir,telephone-tablette
"Generic Support pliable, réglable multi-angles pour tablette & téléphone portable",2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/13999/1.jpg?2874,Generic,"['Lieu de montage: Toute surface lisse.', 'Type de montage: pliable', 'Marque compatible: universelle.', 'Modèle compatible: Universel.', 'Matériel: plastique allié', 'Couleur: Or, argent, rose, bleu', 'QTY: 1Pc', 'Package Taille: 12,582;5cm', 'Poids: 25g']",support pliable,vert,telephone-tablette
Generic Haut-parleurs Portables Sans Fil Bluetooth Radio FM  puisant,12900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/052711/1.jpg?6651,Generic,"['Nom de la marque: Fuchijin', 'Communication: AUX.', 'Communication: Bluetooth', 'Communication: USB.', 'Batterie: SI.', 'Type de haut-parleur: ordinateur portable', 'Alimentation: CA', 'Alimentation: CC', 'Alimentation: batterie', 'Alimentation: USB', 'Nombre de logements de haut-parleurs: 1', 'Certification: CE', 'Certification: FCC.', 'Certification: ROHS.', 'Matériau du boîtier: Plastique', 'Mélange audio: gamme complète', 'Chaînes: 2 (2.0)', 'Origine: CN (origine)', 'Assistant personnel intelligent: aucun', 'Puissance de sortie: 10 W', 'Version Bluetooth: 5.0', 'Télécommande: Non', 'Admet la carte mémoire: oui', 'Fonction de jeu: radio', 'Fonction de jeu: mp3', ""Écran d'affichage: Non"", 'Contrôle vocal: Non', 'Matériau plastique', 'Compatibilité APT-X: Non', 'Récupération WiFi: Napster', 'Récupération WiFi: Musique Apple', 'WiFi retransmission: last.fm', 'Récupération WiFi: SiriusXM, radio en ligne', 'Retransmission WiFi: Breca', 'Récupération WiFi: Spotify', 'Récupération WiFi: Musique Amazon', 'Récupération WiFi: IheartRadio', 'Retransmission WiFi: Tunein', 'Récupération WiFi: Rhapsody', 'Écran: Non.', 'Imperméable: Si.', 'Microphone intégré: oui', 'PMPO: 10 W', 'Application de support: non', 'Caractéristique: fonction du téléphone', 'Caractéristique: Lire la vidéo', 'Caractéristique: Subfoofer sans fil', 'Numéro de modèle: haut-parleur LED TG157', 'Gamme de fréquences: 70Hz-20kHz', 'Occasion: intérieur et extérieur: maison, chambre, cuisine, salle de bain, voiture, fêtes', 'Support Apps: Pandora, Spotify, iTunes, Iheartradio, Musique Amazon, NPR, Audible,', 'Version Bluetooth: 5.0', 'Distance Bluetooth: 66ft', 'Fonction 1: appel mains libres de voiture, entrée de la carte TF, entrée de disque u, entrée audio de 3,5 mm', 'Capacité de la batterie rechargeable: 1200mAh', 'Temps de chargement: 2-3 heures', ""Temps d'écoute  de discussion: 10 heures"", ""Type d'interface: USB"", 'Support Musique Format: MP3, WAV, WMA', 'Rapport sur le bruit du bruit: 95dB', 'Taux de distorsion: 1%', 'Niveau imperméable: IPX5', 'Matériau: ABS, Métal', 'Caractéristique: T WS.', 'Classification des enceintes: haut-parleur, haut-parleur de basse, haut-parleur Bluetooth portable, haut-parleur LED', ""Haut-parleur d'impulsion LED: Boombox LED"", 'Haut-parleur de nuit: Président du parti', 'Haut-parleur USB: Boîte à haut-parleur', ""Haut-parleur de l'ordinateur: Haut-parleur Bluetooth"", 'Colonne Bluetooth: Haut-parleur portable', 'Haut-parleur sans fil: haut-parleur de vélo']",0.2,N/A,telephone-tablette
Samsung Coque Dégradée Pour Galaxy A50 - Rose,3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/3511/1.jpg?1595,Samsung,"['Type Produit : Accessoires Smartphones', 'Marque : Samsung', 'Modèle : EF-AA505C_BE', 'Nom : Coque dégradée', 'Compatibilité : Galaxy A50', 'Durable, mais légère', 'Design transparent qui brille', 'Couleur : Rose']",EF-AA505C,Rose,telephone-tablette
Samsung Pochette Samsung S22 Ultra Etui Clear View - Blanc,35000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/851811/1.jpg?0999,Samsung,"['Couvercle rabattable avec fenêtre de visualisation pour afficher les informations importantes', 'Prenez des appels ou restez à jour avec les notifications de la fenêtre de visualisation', 'Le revêtement antibactérien vous protège de diverses bactéries*', ""Protection de l'écran, du cadre et du dos contre les rayures et les chocs"", 'Couleur : Blanc', 'Marque : Samsung']",Samsung Galaxy S22 Ultra,Blanc,telephone-tablette
Corn telephone corn C501,6300,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/648121/1.jpg?7317,Corn,[],C501,Black/Bleu,telephone-tablette
Samsung Coque de Protection Samsung S21 Ultra - Noir,25000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/951811/1.jpg?1285,Samsung,"['Offre un haut niveau de protection', 'Asseyez-vous et profitez', 'Mécanisme de protection intelligent', 'Couleur\xa0: Noir', 'Modèle\xa0:\nSamsung Galaxy S21 Ultra']",Samsung Galaxy S21 Ultra,Noir,telephone-tablette
Samsung Coque en Cuir Samsung S10+ - Noir,25000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/951811/1.jpg?1083,Samsung,"['Cuir\nsouple et élégant', 'Le\nluxe que vous adorerez tenir', 'Des\ncouleurs qui contrastent et se complètent', 'Couleur : Noir', 'Matière : Cuir', 'Modèle : Samsung S10+']",Samsung Galaxy S10+,Noir,telephone-tablette
Generic Protection Ecran Antichoc Samsung Galaxy A34 Blindée Anti-rayures 9h - Verre Trempé Pleine Colle et Écran 21D,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/458021/1.jpg?1775,Generic,"['Anti-rayures et antidéflagrant anti-encrassement\nanti-huile anti-empreinte digitale', 'Modele : Samsung Galaxy A34 5G', 'Couleur : Transparent', 'Verre trempé flexible + colle AB', 'Qualité : A++, Grade AAA', 'Épaisseur : 0,33 mm', 'Avantage : Sensation tactile', 'Fonction : Anti-rayez, Anti-empreintes digitales,\nAnti-explosion', 'Radian : 2,5D, 3D', ""Nom du produit : Protecteur d'écran en verre trempé 21D."", 'Dureté: 9H Super Dureté', 'haute transparence ultra-mince']",Verre Trempé Samsung A34,Transparent,telephone-tablette
Generic Casque T7 Audio Sans Fil Bleutooth multicolore VR,8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/700401/1.jpg?5007,Generic,"['Produit: Casque Audio sans fil\xa0Bluetooth', ""Unité d'entraînement: 40 mm de diamètre"", 'Prise en charge de la version sans fil 4.2 vers le bas', 'Compatible avec la version 4.2', 'étendue des travaux: 10 mètres', 'Câble de charge USB: entrée CA 110-220 V entrée 5 V', 'Temps de conversation: 6 heures', ""Autonomie en veille: jusqu'à 15 heures"", 'Technologie de réduction du bruit: processus de signal DPS', 'soutenir la fonction A2DP', 'Capacités de contrôle à distance AVRCP', ""prise en charge de la commutation automatique vers la fonction d'appel entrant"", 'avec la fonction de recomposition du numéro de fin', 'Pilier grand et petit volume', 'fonction de sélection avant en arrière fonction pause', 'compatible avec les normes ROHS']",ST33,N/A multicolore,telephone-tablette
Nillkin Coque Iphone 15 Pro Nature TPU Pro Magnetic - Qualité Prémuim -  Transparent,14900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/244121/1.jpg?1570,Nillkin,"['Protection Complète', 'Pochette Leger', 'Matériaux Haut De Gamme', 'Protection Modules Caméra', 'Modèle : Iphone 15 Pro MAX', 'Couleur : Transparent', 'Incasable', 'Prise en main\xa0: Très agréable']",Iphone 15 Pro Nature TPU Pro Magnetic,Transparent,telephone-tablette
White Support télescopique pour téléphone portable ajustable & réglable-B,2590,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/20699/1.jpg?9401,White,"['Lieu de montage: Toute surface lisse.', 'Type de montage: pliable', 'Marque compatible: universelle.', 'Modèle compatible: Universel.', 'Matériel: plastique allié', 'Couleur: Or, argent, rose, bleu', 'QTY: 1Pc', 'Package Taille: 12,582;5cm', 'Poids: 25g']",Support télescopique,Blanc,telephone-tablette
